,EffectiveDate,WorkDate,QuoteQueryId,QuoteDriverId1,QuoteDriverId2,PolicyInceptionDate,ProposerYearsAtHomeAddress,AddressLine4,NCDClaimedYearsEarned,NCDDrivingExperienceYears,VehicleCode,VehicleValue,VehicleAnnualMileage,VehicleDateManufactured,VehicleImported,VehicleEngineCapacity,VehicleFuelType,VehicleSeats,VehicleDoors,VehicleOvernightLocation,VehicleBodyType,CarsInHouseHold,EmploymentStatus,LicenceType,LicenceCountry,ClaimsIndicator,VoluntaryExcess,Driver1RelationshipToProposer,Driver1Age,Driver1VehicleDrivingFrequency,Driver2RelationshipToProposer,Driver2Age,Driver2LicenceType,Driver2LicenceCountry,Driver2LicenceDate,Driver2EmploymentStatus,Driver2VehicleDrivingFrequency,Driver2ClaimsIndicator,Insurer_1GrossPremCompStepAnnual,Insurer_1NetPremCompStepAnnual,Insurer_1FeePremCompStepAnnual,Insurer_1CommissionCompStepAnnual,Insurer_1DiscountCompStep,Insurer_1IncomeIfSold,Insurer_1CustomerPrice,Insurer_2GrossPremCompStepAnnual,Insurer_2NetPremCompStepAnnual,Insurer_2FeePremCompStepAnnual,Insurer_2CommissionCompStepAnnual,Insurer_2DiscountCompStep,Insurer_2IncomeIfSold,Insurer_2CustomerPrice,Insurer_3GrossPremCompStepAnnual,Insurer_3NetPremCompStepAnnual,Insurer_3FeePremCompStepAnnual,Insurer_3CommissionCompStepAnnual,Insurer_3DiscountCompStep,Insurer_3IncomeIfSold,Insurer_3CustomerPrice,Insurer_4GrossPremCompStepAnnual,Insurer_4NetPremCompStepAnnual,Insurer_4FeePremCompStepAnnual,Insurer_4CommissionCompStepAnnual,Insurer_4DiscountCompStep,Insurer_4IncomeIfSold,Insurer_4CustomerPrice,SaleFlag,IsDirectDebit,SaleCoverType,HomeOwner,PricingModel,MarketPricePrediction
1642,11/30/23,11/11/23,56350108,72266479,,11/13/23 0:00,0,Cork,9,0,95535021,"€1,000.00",3000,1/1/03 0:00,0,1391,P,5,5,Kept On Public Road,5,,Employed,Full Irish,IE,0,0,Proposer,48,Main,,,,,,,,,915.47,784.69,0,87.19,-82.39,4.8,833.08,802.75,682.71,0,67.52,-72.25,-4.73,730.5,733.75,630.37,0,70.04,-66.04,4,667.71,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€596.83
1643,11/30/23,11/12/23,56368740,72291255,,11/12/23 0:00,0,Dublin,5,0,95056612,"€15,000.00",4000,1/1/15 0:00,0,1197,P,5,5,Parked On Drive,4,,Retired,Full Irish,IE,0,0,Proposer,80,Main,,,,,,,,,928.35,795.73,35,88.41,-46.42,76.99,916.93,643.37,547.16,35,54.12,-32.17,56.95,646.2,875.87,752.46,35,83.61,-43.79,74.82,867.08,,,,,,,,Insurer_20,0,Comprehensive,Y,Other,€418.03
1644,11/30/23,11/12/23,56364491,72285626,,11/21/23 0:00,0,Monaghan,0,0,95051207,"€4,700.00",6000,1/1/10 0:00,0,1598,D,5,5,Kept On Private Property,5,,Employed,Provisional Irish,IE,0,0,Proposer,17,,,,,,,,,,,,,,,,,4593.32,3906.48,0,386.35,359.98,746.33,4953.3,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€2,252.31"
1645,11/30/23,11/12/23,56368431,72290860,72290861,11/29/23 0:00,0,Galway,6,0,53627906,"€10,000.00",15000,1/1/14 0:00,0,1598,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,29,Main,Relative,65,Full Irish,IE,10/24/03 0:00,Employed,Frequent,0,,,,,,,,854.59,726.8,0,71.88,-73.66,-1.78,780.93,881.57,757.36,0,84.15,-75.99,8.16000000000001,805.58,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€454.80
1647,11/30/23,11/11/23,56359413,72278812,,11/18/23 0:00,0,Meath,1,0,53629067,"€12,500.00",8000,1/1/17 0:00,0,1598,D,5,5,Kept On Private Property,5,,Unemployed,Full Irish,IE,0,0,Proposer,19,Main,,,,,,,,,3521.79,3018.68,0,335.41,360,695.41,3881.79,1925.51,1637.59,0,161.96,225.65,387.61,2151.16,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,High,"€1,540.01"
1648,11/30/23,11/11/23,56347833,72263258,,11/11/23 0:00,0,Dublin,6,0,7033202,"€7,000.00",15000,1/1/05 0:00,0,2993,D,5,5,Kept On Private Property,4,,Employed,Full Irish,IE,0,0,Proposer,27,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Low,€753.55
1649,11/30/23,11/11/23,56358028,72277129,,11/13/23 0:00,0,Galway,0,1,50061001,"€2,000.00",15000,1/1/10 0:00,0,1998,D,5,5,Parked On Drive,5,,Household Duties,Provisional Irish,IE,0,0,Proposer,32,Main,,,,,,,,,,,,,,,,3366.8,2863.35,0,283.19,196.02,479.21,3562.82,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,470.79"
1650,11/30/23,11/11/23,56344751,72258862,,12/6/23 0:00,0,Meath,9,0,39199545,"€14,000.00",10000,1/1/16 0:00,0,1560,D,5,5,Garaged,4,,Employed,Full EU,LV,0,0,Proposer,57,Main,,,,,,,,,964.33,826.57,0,91.84,115.72,207.56,1080.05,,,,,,,,1043.51,896.49,0,99.61,125.22,224.83,1168.73,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€559.57
1653,11/30/23,11/11/23,56349151,72265073,,11/25/23 0:00,0,Dublin,0,0,95051923,"€6,000.00",9000,1/1/12 0:00,0,1598,P,5,5,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,25,Infrequent (Casual),,,,,,,,,2349.15,2013.56,0,223.73,-60.04,163.69,2289.11,2688.1,2286.14,0,226.1,-68.71,157.39,2619.39,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,105.48"
1654,11/30/23,11/11/23,56335865,72245838,72245839,12/10/23 0:00,0,Meath,1,0,52125001,"€8,400.00",3000,1/1/14 0:00,0,1229,P,5,3,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,19,,Relative,58,Full Irish,IE,11/11/03 0:00,Employed,Frequent,0,,,,,,,,2140.48,1820.41,0,180.04,256.86,436.9,2397.34,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,270.09"
1655,11/30/23,11/11/23,56338580,72249665,,11/20/23 0:00,0,Limerick,1,0,52325674,"€13,500.00",10000,1/1/17 0:00,0,1598,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,46,Main,,,,,,,,,,,,,,,,2195.57,1867.26,0,184.67,163.39,348.06,2358.96,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Champion,€586.50
1656,11/30/23,11/11/23,56338629,72249735,,12/9/23 0:00,0,Longford,2,0,32034102,"€1,000.00",10000,1/1/07 0:00,0,1796,P,5,2,Kept On Private Property,3,,Employed,Full EU,RO,0,0,Proposer,36,Main,,,,,,,,,4671.65,4004.27,80,444.92,0,524.92,4751.65,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,€774.70
1657,11/30/23,11/11/23,56349332,72265363,72265364,12/1/23 0:00,0,Offaly,9,0,13002617,"€9,000.00",2000,1/1/13 0:00,0,898,P,5,5,Parked On Drive,4,,Unemployed,Full Irish,IE,0,0,Proposer,50,Frequent,,51,Full Irish,IE,11/11/03 0:00,Employed,Frequent,1,491.4,421.2,10,46.8,-24.57,32.23,476.83,494.16,420.27,10,41.56,-24.71,26.85,479.45,385.76,331.41,10,36.82,-19.29,27.53,376.47,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€352.39
1658,11/30/23,11/12/23,56377530,72303313,72303314,11/15/23 0:00,0,Roscommon,9,0,7131017,"€15,000.00",5000,1/1/15 0:00,0,1496,D,5,5,Parked On Drive,4,,Household Duties,Full Irish,IE,0,0,Proposer,49,Infrequent (Casual),,55,Full Irish,IE,11/6/03 0:00,Employed,Frequent,0,410.07,351.49,10,39.05,0,49.05,420.07,674.11,573.31,35,56.7,0,91.7,709.11,623.71,535.83,35,59.54,0,94.54,658.71,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€382.26
1659,11/30/23,11/11/23,56352474,72269696,,11/12/23 0:00,0,Dublin,5,0,95051870,"€13,500.00",5000,1/1/14 0:00,0,1995,D,5,4,Parked On Drive,9,,Employed,Full Irish,IE,0,0,Proposer,26,Main,,,,,,,,,,,,,,,,901.45,766.66,0,75.82,56.68,132.5,958.13,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€712.35
1661,11/30/23,11/11/23,56340764,72252809,,11/14/23 0:00,0,Dublin,2,0,95053492,"€3,500.00",4000,1/1/08 0:00,0,1910,D,5,5,Garaged,5,,Self Employed,Full Irish,IE,0,0,Proposer,29,Main,,,,,,,,,1911.46,1638.4,0,182.04,51.63,233.67,1963.09,1869.43,1589.89,0,157.24,50.49,207.73,1919.92,1630.47,1400.75,0,155.64,44.04,199.68,1674.51,,,,,,,,Insurer_17,0,"Third party, fire, theft",N,Champion,€699.57
1662,11/30/23,11/11/23,56336537,72246809,,11/16/23 0:00,0,Limerick,6,0,39117801,"€13,000.00",10000,1/1/14 0:00,0,1560,D,5,5,Garaged,5,,Household Duties,Provisional Irish,IE,0,0,Proposer,41,Main,,,,,,,,,2017.51,1729.3,0,192.14,-96.88,95.26,1920.63,1502.88,1278.15,0,126.41,-72.17,54.24,1430.71,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€586.81
1663,11/30/23,11/12/23,56379556,72305994,,11/14/23 0:00,0,Monaghan,0,1,95040702,"€3,000.00",6000,1/1/08 0:00,0,1398,P,5,5,Kept On Private Property,5,,Employed,Provisional Irish,IE,0,0,Proposer,19,Main,,,,,,,,,7450.67,6386.29,0,709.59,267.26,976.85,7717.93,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€2,031.77"
1664,11/30/23,11/12/23,56375537,72300475,,11/13/23 0:00,0,Galway,0,1,95052848,"€7,450.00",10000,1/1/14 0:00,0,1995,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,18,Main,,,,,,,,,7524.34,6449.44,0,716.6,359.96,1076.56,7884.3,2281.01,1939.93,0,191.86,145.99,337.85,2427,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€2,121.64"
1665,11/30/23,11/12/23,56379673,72306165,,11/15/23 0:00,0,Cork,0,0,53628358,"€12,000.00",5000,1/1/15 0:00,0,1968,D,5,4,Garaged,9,,Unemployed,Full Irish,IE,0,0,Proposer,17,Main,,,,,,,,,4821.48,4132.7,0,459.19,253.08,712.27,5074.56,3336.87,2837.9,0,280.67,175.15,455.82,3512.02,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€2,013.04"
1666,11/30/23,11/12/23,56385881,72314553,,11/19/23 0:00,0,Meath,8,0,52091101,"€2,500.00",12000,1/1/10 0:00,0,1956,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,56,Main,,,,,,,,,,,,,,,,1179.88,1003.45,50,99.24,32.05,181.29,1261.93,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€356.41
1667,11/30/23,11/12/23,56378666,72304898,,11/13/23 0:00,0,Kilkenny,5,0,95012157,€600.00,12000,1/1/05 0:00,0,1560,D,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,38,Main,,,,,,,,,,,,,,,,916.66,779.59,0,77.1,65.78,142.88,982.44,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€695.00
1668,11/30/23,11/12/23,56378368,72304510,,11/12/23 0:00,0,Dublin,5,0,95062405,"€22,000.00",5000,1/1/21 0:00,0,1197,,5,,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,29,Main,,,,,,,,,971.43,832.65,0,92.52,23.68,116.2,995.11,725.01,616.6,0,60.98,17.67,78.65,742.68,713.21,612.72,0,68.08,17.38,85.46,730.59,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€559.38
1669,11/30/23,11/12/23,56374900,72299581,,11/13/23 0:00,0,Laois,6,0,95054954,"€12,000.00",10000,1/1/17 0:00,0,1496,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,61,Main,,,,,,,,,649.4,556.63,35,61.85,0,96.85,684.4,761.79,647.87,35,64.08,0,99.08,796.79,795.31,683.25,35,75.92,0,110.92,830.31,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€376.68
1671,11/30/23,11/11/23,56345362,72259819,72259820,11/11/23 0:00,0,Dublin,9,0,95052033,"€4,000.00",6000,1/1/14 0:00,0,1560,D,5,5,Kept On Private Property,5,,Self Employed,Full Irish,IE,0,0,Proposer,37,Main,Unrelated,18,Full Irish,IE,11/11/23 0:00,Self Employed,Frequent,0,1767.09,1514.65,0,168.29,113.09,281.38,1880.18,3072.25,2612.85,0,258.41,196.62,455.03,3268.87,2009.18,1726.1,0,191.79,128.59,320.38,2137.77,,,,,,,,Insurer_20,1,"Third party, fire, theft",N,Champion,€581.82
1673,11/30/23,11/12/23,56379359,72305779,,11/13/23 0:00,0,Tipperary,0,0,95051635,"€12,000.00",10000,1/1/16 0:00,0,1582,D,5,5,Kept On Public Road,5,,Employed,Full Irish,IE,0,0,Proposer,36,Main,,,,,,,,,2502.02,2144.59,0,238.29,160.13,398.42,2662.15,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,172.07"
1674,11/30/23,11/12/23,56375582,72300530,,11/20/23 0:00,0,Dublin,2,0,95054378,"€19,500.00",10000,1/1/15 0:00,0,1995,D,5,2,Kept On Private Property,3,,Employed,Full EU,IE,0,0,Proposer,20,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,"€1,490.62"
1675,11/30/23,11/12/23,56378973,72305287,,11/30/23 0:00,0,Waterford,3,0,25716601,"€2,000.00",10000,1/1/09 0:00,0,1975,P,5,5,Kept On Private Property,4,,Employed,Full Irish,IE,0,0,Proposer,22,Main,,,,,,,,,,,,,,,,1167.06,992.56,0,98.16,123.94,222.1,1291,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,297.74"
1676,11/30/23,11/12/23,56380040,72306694,,11/13/23 0:00,0,Kildare,9,0,22531101,"€5,000.00",15000,1/1/13 0:00,0,1685,D,5,5,Kept On Private Property,4,,Employed,Full Irish,IE,0,0,Proposer,37,Main,,,,,,,,,,,,,,,,1198.4,1019.2,0,100.8,25.77,126.57,1224.17,988.21,848.98,0,94.33,21.25,115.58,1009.46,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€484.05
1677,11/30/23,11/11/23,56339611,72251113,,11/11/23 0:00,0,Dublin,1,0,32130786,"€18,000.00",10000,1/1/15 0:00,0,2143,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,20,Main,,,,,,,,,3132.74,2685.2,0,298.36,143.1,441.46,3275.84,,,,,,,,,,,,,,,,,,,,,,Insurer_18,1,Comprehensive,N,Champion,"€1,531.23"
1678,11/30/23,11/12/23,56372347,72295904,,12/11/23 0:00,0,Dublin,8,0,95052039,"€7,000.00",15000,1/1/15 0:00,0,1242,P,5,5,Kept On Public Road,5,,Employed,Full Irish,IE,0,0,Proposer,41,Main,,,,,,,,,508.27,435.66,35,48.41,0,83.41,543.27,789.68,671.6,35,66.42,0,101.42,824.68,550.24,472.72,35,52.52,0,87.52,585.24,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€363.22
1680,11/30/23,11/11/23,56340558,72252472,,11/11/23 0:00,0,Dublin,0,0,28811419,"€14,750.00",5000,1/1/14 0:00,0,1798,P,5,5,Garaged,5,,Employed,Full Irish,IE,0,0,Proposer,30,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Champion,"€1,379.18"
1681,11/30/23,11/11/23,56358647,72277907,72277908,11/17/23 0:00,0,Dublin,0,6,28811419,"€10,000.00",6000,1/1/14 0:00,0,1798,P,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,40,Main,Son in Law,35,Full EU,RO,11/11/08 0:00,Employed,Frequent,0,786.15,673.84,0,74.87,94.34,169.21,880.49,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€874.26
1683,11/30/23,11/12/23,56364641,72285800,,12/10/23 0:00,0,Dublin,3,0,95053751,"€10,000.00",8000,1/1/17 0:00,0,898,P,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,27,Main,,,,,,,,,1004.8,861.25,0,95.7,-59.58,36.12,945.22,1278.66,1087.46,0,107.55,-75.82,31.73,1202.84,1167.32,1002.85,0,111.43,-69.22,42.21,1098.1,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€602.67
1684,11/30/23,11/11/23,56358734,72278019,72278020,11/12/23 0:00,0,Dublin,0,6,33800401,"€1,000.00",1000,1/1/06 0:00,0,1364,D,5,3,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,38,Infrequent (Casual),,36,Full Irish,IE,11/11/07 0:00,Employed,Frequent,0,2399.8,2056.97,0,228.55,130.57,359.12,2530.37,1495.37,1271.76,0,125.78,81.36,207.14,1576.73,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,088.69"
1686,11/30/23,11/12/23,56385506,72314088,,12/1/23 0:00,0,Tipperary,0,0,50046802,"€2,000.00",2000,1/1/09 0:00,0,996,P,5,5,Parked On Drive,5,,Employed,Provisional Irish,IE,0,0,Proposer,37,Main,,,,,,,,,3627.93,3109.65,0,345.52,160.61,506.13,3788.54,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,354.59"
1687,11/30/23,11/12/23,56371866,72295181,72295182,11/12/23 0:00,0,Dublin,5,0,4069501,"€3,000.00",15000,1/1/10 0:00,0,1968,D,5,4,Parked On Drive,9,,Employed,Full Irish,IE,0,0,Proposer,29,Infrequent (Casual),,35,Full Irish,IE,11/12/06 0:00,Employed,Frequent,1,911.97,781.69,35,86.85,-45.6,76.25,901.37,878.75,747.35,35,73.91,-43.94,64.97,869.81,,,,,,,,,,,,,,,Insurer_17,0,Comprehensive,Y,Other,€599.66
1688,11/30/23,11/11/23,56342918,72256051,72256052,11/11/23 0:00,0,Kildare,0,1,53628285,"€13,500.00",6000,1/1/15 0:00,0,1197,P,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,22,Main,Relative,60,Full Irish,IE,11/11/03 0:00,Self Employed,Frequent,0,1883.96,1614.83,0,179.42,54.41,233.83,1938.37,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,515.07"
1689,11/30/23,11/12/23,56365277,72286653,72286654,12/12/23 0:00,0,Dublin,5,0,95040146,"€3,500.00",7000,1/1/08 0:00,0,1896,D,5,4,Parked On Drive,9,,Employed,Full Irish,IE,0,0,Proposer,32,Main,,30,Full Irish,IE,11/12/16 0:00,Employed,Frequent,0,921.82,790.13,35,87.79,0,122.79,956.82,1705.64,1450.59,80,143.47,0,223.47,1785.64,1013.76,870.93,50,96.77,0,146.77,1063.76,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€556.50
1690,11/30/23,11/11/23,56346035,72260766,72260767,11/12/23 0:00,0,Meath,9,0,7130286,"€22,000.00",6000,1/1/14 0:00,0,2993,D,5,4,Parked On Drive,9,,Employed,Full Irish,IE,0,0,Proposer,58,Frequent,Tenant,21,Full Irish,IE,11/11/21 0:00,Employed,Frequent,0,,,,,,,,,,,,,,,2153.21,1849.83,80,205.54,0,285.54,2233.21,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€567.02
1691,11/30/23,11/11/23,56340213,72251920,72251921,12/11/23 0:00,0,Dublin,2,0,22536804,"€7,000.00",5000,1/1/16 0:00,0,1248,P,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,22,Main,Relative,57,Full Irish,IE,11/11/03 0:00,Retired,Frequent,0,1096.73,940.05,50,104.45,76.77,231.22,1223.5,958.5,815.17,35,80.62,67.09,182.71,1060.59,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Other,"€1,166.19"
1692,11/30/23,11/11/23,56339927,72251531,,11/13/23 0:00,0,Sligo,3,0,39199112,"€7,950.00",7000,1/1/15 0:00,0,1398,D,5,5,Kept On Private Property,4,,Employed,Full Irish,IE,0,0,Proposer,24,Main,,,,,,,,,1597,1368.85,0,152.1,-4.62,147.48,1592.38,1112.06,945.77,0,93.54,-3.21,90.33,1108.85,1215.29,1044.06,0,116.01,-3.51,112.5,1211.78,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€772.79
1693,11/30/23,11/11/23,56362754,72283079,,11/18/23 0:00,0,Galway,8,0,95058807,"€12,000.00",11000,1/1/21 0:00,0,1084,,5,,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,50,Infrequent (Casual),,,,,,,,,616.4,528.35,35,58.7,-30.82,62.88,620.58,769.36,654.32,35,64.71,-38.47,61.24,765.89,781.86,671.7,35,74.63,-39.09,70.54,777.77,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€340.98
1694,11/30/23,11/12/23,56381592,72308828,,12/8/23 0:00,0,Cork,6,0,4066001,"€3,000.00",5000,1/1/08 0:00,0,1798,P,5,2,Kept On Private Property,3,,Employed,Full Irish,IE,0,0,Proposer,26,Main,,,,,,,,,986.63,845.69,0,93.96,94.35,188.31,1080.98,924.68,786.41,0,77.78,88.42,166.2,1013.1,985.72,846.84,0,94.09,94.26,188.35,1079.98,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,€568.42
1696,11/30/23,11/11/23,56354285,72272179,,12/1/23 0:00,0,Dublin,0,0,95052040,"€4,000.00",10000,1/1/10 0:00,0,1242,P,5,5,Parked On Drive,5,,Employed,Learner Permit,IE,0,0,Proposer,28,Main,,,,,,,,,,,,,,,,4816.78,4096.51,0,405.15,-37.76,367.39,4779.02,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,145.02"
1697,11/30/23,11/12/23,56373519,72297572,,12/3/23 0:00,0,Dublin,7,0,95060014,"€28,000.00",12000,1/1/20 0:00,0,1798,,5,,Parked On Drive,9,,Self Employed,Full Irish,IE,0,0,Proposer,47,Main,,,,,,,,,1023.08,876.92,0,97.44,-81.41,16.03,941.67,1004.29,854.12,0,84.47,-79.91,4.56,924.38,834.84,717.22,0,79.69,-66.43,13.26,768.41,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,€551.24
1699,11/30/23,11/12/23,56365999,72287628,,11/13/23 0:00,0,Meath,0,0,95053431,"€8,000.00",10000,1/1/13 0:00,0,1199,P,5,5,Kept On Private Property,5,,Employed,Full UK,GB,0,0,Proposer,29,Main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,449.34"
1700,11/30/23,11/12/23,56375588,72300541,72300542,11/13/23 0:00,0,Clare,3,0,7109901,"€14,000.00",15000,1/1/14 0:00,0,1995,D,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,40,Infrequent (Casual),,47,Full Irish,IE,11/12/18 0:00,Employed,Frequent,0,895.7,767.75,35,85.3,-44.78,75.52,885.92,1081.52,919.8,50,90.97,-54.07,86.9,1077.45,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€645.44
1701,11/30/23,11/11/23,56347337,72262563,,12/1/23 0:00,0,Dublin,0,0,95040662,"€3,000.00",4000,1/1/07 0:00,0,1598,P,5,3,Parked On Drive,5,,Unemployed,Provisional Irish,IE,0,0,Proposer,18,Main,,,,,,,,,,,,,,,,4217.15,3586.55,0,354.71,131.15,485.86,4348.3,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€2,105.24"
1702,11/30/23,11/11/23,56341360,72253742,72253743,11/30/23 0:00,0,Dublin,0,5,95055652,"€15,000.00",6000,1/1/15 0:00,0,999,P,5,5,Parked On Drive,5,,Employed,Full Irish,IE,0,0,Proposer,55,Infrequent (Casual),,53,Full Irish,IE,11/11/03 0:00,Household Duties,Frequent,0,,,,,,,,5190.28,4414.16,0,436.57,121.4,557.97,5311.68,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Champion,"€1,225.09"
1703,11/30/23,11/12/23,56382372,72309910,72309911,11/19/23 0:00,0,Galway,0,0,95056359,"€12,500.00",5000,1/1/16 0:00,0,998,P,5,5,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,18,Frequent,Relative,49,Full Irish,IE,11/12/03 0:00,Employed,Frequent,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Champion,"€1,991.84"
1704,11/30/23,11/11/23,56338106,72249025,,12/11/23 0:00,0,Cork,9,0,95040696,"€3,000.00",14000,1/1/11 0:00,0,1364,D,5,5,Kept On Private Property,5,,Retired,Full UK,GB,0,0,Proposer,66,Infrequent (Casual),,,,,,,,,482.11,413.23,10,45.92,-24.11,31.81,468,588.83,500.78,35,49.53,-29.45,55.08,594.38,567.9,487.89,35,54.21,-28.4,60.81,574.5,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€390.66
1705,11/30/23,11/12/23,56368846,72291417,,11/17/23 0:00,0,Galway,0,6,7071201,"€6,000.00",11000,1/1/09 0:00,0,1995,D,5,4,Kept On Private Property,9,,Employed,Full Irish,IE,0,0,Proposer,50,Main,,,,,,,,,1916.59,1642.79,0,182.53,229.99,412.52,2146.58,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Challenger,"€1,021.60"
1706,11/30/23,11/11/23,56341222,72253525,72253526,11/12/23 0:00,0,Offaly,0,0,17609503,"€5,000.00",2000,1/1/11 0:00,0,1560,D,5,5,Parked On Drive,5,,Unemployed,Provisional Irish,IE,0,0,Proposer,25,Main,Partner,26,Full Irish,IE,11/11/15 0:00,Employed,Frequent,0,2199.8,1885.55,0,209.5,8.78,218.28,2208.58,1953.93,1661.75,0,164.35,7.8,172.15,1961.73,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Low,"€1,230.31"
1707,11/30/23,11/12/23,56374115,72298533,72298534,11/15/23 0:00,0,Cork,9,0,53628300,"€12,000.00",8000,1/1/15 0:00,0,1197,P,5,5,Kept On Private Property,5,,Retired,Full Irish,IE,0,0,Proposer,62,Main,Unrelated,34,Full UK,GB,11/12/13 0:00,Employed,Frequent,0,346.5,297,10,33,-17.32,25.68,339.18,750.08,637.92,35,63.09,-37.49,60.6,747.59,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",Y,Other,€303.73
1708,11/30/23,11/12/23,56376997,72302563,72302564,11/13/23 0:00,0,Dublin,0,0,41618201,"€4,500.00",10000,1/1/10 0:00,0,1461,D,5,3,Kept On Private Property,5,,Employed,Full Irish,IE,0,0,Proposer,30,Main,Partner,30,Learner Permit,IE,11/12/23 0:00,Employed,Frequent,0,3403.64,2917.4,0,324.16,0.75,324.91,3404.39,,,,,,,,,,,,,,,,,,,,,,No Sale,0,"Third party, fire, theft",N,Low,"€1,258.55"
